Rndrng_NPI,specialty,avg_complexity,total_services,total_benes,z
1194091074,Obstetrics & Gynecology,4.611111111111111,360.0,231.0,2.78455201575462
1518975127,Physician Assistant,4.83248730964467,197.0,162.0,2.784181133436245
1154096220,Physician Assistant,4.832460732984293,191.0,136.0,2.784128608718899
1164784716,Gastroenterology,4.7407407407407405,81.0,69.0,2.783717837119256
1093916082,Obstetrics & Gynecology,4.610619469026549,226.0,185.0,2.783527950595068
1295785731,Pulmonary Disease,4.9031657355679705,1611.0,801.0,2.7831632714849035
1497982771,General Surgery,4.865853658536586,82.0,69.0,2.7829899262337183
1730286980,Optometry,4.636363636363637,88.0,79.0,2.782734524492965
1609954833,Family Practice,4.675675675675675,111.0,72.0,2.7824941786733604
1356390181,Dermatology,4.119422572178478,762.0,440.0,2.7822239494317826
1992739494,Gastroenterology,4.74,50.0,48.0,2.782029408431586
1831552611,Internal Medicine,4.75968992248062,129.0,59.0,2.7818127016256207
1962732958,Physician Assistant,4.8311688311688314,231.0,121.0,2.781575361744586
1558017632,Physician Assistant,4.831111111111111,225.0,212.0,2.781461286850529
1366755423,Internal Medicine,4.759433962264151,212.0,123.0,2.78115440535869
1851748685,Internal Medicine,4.7593984962406015,133.0,70.0,2.7810631913754102
1245960855,Physician Assistant,4.830687830687831,189.0,155.0,2.780624737627443
1154494466,Internal Medicine,4.759213759213759,407.0,172.0,2.7805880718556204
1548295975,Obstetrics & Gynecology,4.609195402298851,87.0,43.0,2.7805616928915344
1235757808,Physician Assistant,4.830357142857143,112.0,54.0,2.7799711835469085
1720088677,Pulmonary Disease,4.901803607214429,499.0,334.0,2.779792013608396
1689780108,Obstetrics & Gynecology,4.608695652173913,92.0,85.0,2.7795207391011636
1578992012,Physician Assistant,4.830065359477124,153.0,93.0,2.779394518181729
1346378015,Family Practice,4.674418604651163,86.0,55.0,2.7791124184837233
1316919418,Internal Medicine,4.758389261744966,298.0,156.0,2.7784675719854155
1942567482,Obstetrics & Gynecology,4.608,125.0,92.0,2.778071731424967
1629012315,Internal Medicine,4.758169934640523,153.0,89.0,2.777903491300989
1841624483,Physician Assistant,4.829268292682927,123.0,112.0,2.7778192371841692
1164600342,Obstetrics & Gynecology,4.607843137254902,153.0,141.0,2.777744994399942
1730199605,Family Practice,4.673417721518987,395.0,114.0,2.776419852459314
1346407855,General Surgery,4.862068965517241,87.0,86.0,2.7762577870131593
1871528950,General Surgery,4.861788617886178,123.0,102.0,2.775759110033859
1609965540,Family Practice,4.673076923076923,624.0,419.0,2.7755030398197817
1568427391,Family Practice,4.673076923076923,52.0,32.0,2.7755030398197817
1083663918,Family Practice,4.672862453531598,269.0,262.0,2.774926075944132
1588282420,Family Practice,4.672727272727273,55.0,43.0,2.774562413864936
1578785374,Pulmonary Disease,4.899581589958159,239.0,219.0,2.774292536883269
1992907364,Internal Medicine,4.756756756756757,74.0,74.0,2.774268982242412
1629241369,Internal Medicine,4.756613756613756,378.0,240.0,2.7739012045400546
1144344805,General Surgery,4.860655737704918,122.0,121.0,2.773743964535538
1962884023,Family Practice,4.672413793103448,754.0,355.0,2.7737190940433507
1881636751,Physician Assistant,4.827171109200344,1163.0,609.0,2.7736744737684056
1144237348,Otolaryngology,4.464285714285714,336.0,297.0,2.7736094415161787
1477073633,Physician Assistant,4.826923076923077,156.0,143.0,2.7731842757875023
1689748261,Internal Medicine,4.756302521008403,119.0,118.0,2.773100747187869
1275597809,Gastroenterology,4.7357512953367875,193.0,94.0,2.772345001399191
1578551610,General Surgery,4.859813084112149,107.0,98.0,2.7722450685161704
1508253410,Physician Assistant,4.826086956521739,92.0,75.0,2.7715318112895613
1639127632,Family Practice,4.671559633027523,545.0,219.0,2.7714212409515078
1619137932,Family Practice,4.671428571428572,70.0,29.0,2.771068660318368
1124070693,Cardiology,4.843253968253968,504.0,372.0,2.7704306945449457
1689014920,Emergency Medicine,5.0,103.0,99.0,2.7695235740632125
1104855188,Emergency Medicine,5.0,56.0,39.0,2.7695235740632125
1407349509,Emergency Medicine,5.0,194.0,125.0,2.7695235740632125
1639169519,Emergency Medicine,5.0,294.0,42.0,2.7695235740632125
1295783744,Emergency Medicine,5.0,356.0,136.0,2.7695235740632125
1295785145,Emergency Medicine,5.0,109.0,19.0,2.7695235740632125
1942242417,Emergency Medicine,5.0,127.0,25.0,2.7695235740632125
1003259045,Emergency Medicine,5.0,54.0,27.0,2.7695235740632125
1659367142,Emergency Medicine,5.0,149.0,36.0,2.7695235740632125
1003997800,Emergency Medicine,5.0,99.0,20.0,2.7695235740632125
1164681060,Emergency Medicine,5.0,126.0,126.0,2.7695235740632125
1437487238,Obstetrics & Gynecology,4.6036866359447,217.0,199.0,2.7690872160870805
1417215120,Vascular Surgery,4.668571428571428,525.0,494.0,2.7689710884233394
1710275722,Gastroenterology,4.73394495412844,327.0,300.0,2.7682276656727316
1770573305,Gastroenterology,4.73394495412844,109.0,103.0,2.7682276656727316
1760548945,Family Practice,4.670329670329671,182.0,94.0,2.768112407317426
1518093673,Obstetrics & Gynecology,4.603174603174603,63.0,63.0,2.7680206781789742
1326482142,Orthopedic Surgery,4.45945945945946,333.0,322.0,2.7679075587293656
1245237437,Obstetrics & Gynecology,4.603053435114504,131.0,114.0,2.7677682913457584
1891130100,General Surgery,4.857142857142857,98.0,84.0,2.7674953200911636
1790834281,Cardiology,4.842105263157895,228.0,164.0,2.7674633369477224
1477645570,Physical Medicine and Rehabilitation,4.769230769230769,169.0,106.0,2.767451630789657
1528346251,Internal Medicine,4.754098360655738,122.0,86.0,2.7674319344641867
1518036714,Obstetrics & Gynecology,4.602678571428571,224.0,214.0,2.7669874695804966
1689664005,Family Practice,4.669724770642202,109.0,71.0,2.766485112087549
1679184816,Physician Assistant,4.823529411764706,102.0,77.0,2.7664772140017377
1821070608,Internal Medicine,4.753311258278146,604.0,255.0,2.7654076098874647
1891737748,Pulmonary Disease,4.895934959349593,615.0,480.0,2.765267152359204
1194806588,Physician Assistant,4.822916666666667,96.0,52.0,2.7652662167348647
1437128840,Internal Medicine,4.752941176470588,850.0,320.0,2.7644558077842523
1891724134,Pulmonary Disease,4.895027624309392,181.0,130.0,2.7630215046616464
1871588350,Nephrology,4.688760806916426,694.0,380.0,2.762548342827335
1528389442,Interventional Cardiology,4.78,50.0,49.0,2.7622957199649742
1861718942,Ophthalmology,4.828685258964144,251.0,106.0,2.7620182842425267
1184619231,Internal Medicine,4.75197889182058,379.0,237.0,2.7619809372689685
1427118850,Nephrology,4.688524590163935,61.0,30.0,2.7619348822228176
1093773574,Obstetrics & Gynecology,4.6,70.0,67.0,2.761408143148716
1033740683,Colorectal Surgery (Proctology),4.788888888888889,90.0,82.0,2.760843114792203
1093299661,Physician Assistant,4.82051282051282,156.0,156.0,2.7605153813032803
1124045174,Obstetrics & Gynecology,4.599496221662468,397.0,285.0,2.7603587987988263
1689878902,Nurse Practitioner,5.0,155.0,142.0,2.760257341492381
1689902793,Nurse Practitioner,5.0,53.0,15.0,2.760257341492381
1619972353,Nurse Practitioner,5.0,55.0,13.0,2.760257341492381
1164075289,Nurse Practitioner,5.0,277.0,250.0,2.760257341492381
1619918406,Nurse Practitioner,5.0,88.0,59.0,2.760257341492381
1619604642,Nurse Practitioner,5.0,123.0,91.0,2.760257341492381
1619602810,Nurse Practitioner,5.0,112.0,37.0,2.760257341492381
1619585684,Nurse Practitioner,5.0,83.0,46.0,2.760257341492381
1689868614,Nurse Practitioner,5.0,53.0,11.0,2.760257341492381
1619513710,Nurse Practitioner,5.0,314.0,217.0,2.760257341492381
1619499746,Nurse Practitioner,5.0,68.0,28.0,2.760257341492381
1689940181,Nurse Practitioner,5.0,65.0,44.0,2.760257341492381
1619562170,Nurse Practitioner,5.0,182.0,127.0,2.760257341492381
1184772337,Nurse Practitioner,5.0,76.0,24.0,2.760257341492381
1184990699,Nurse Practitioner,5.0,107.0,46.0,2.760257341492381
1184941791,Nurse Practitioner,5.0,195.0,131.0,2.760257341492381
1184396640,Nurse Practitioner,5.0,411.0,297.0,2.760257341492381
1629666268,Nurse Practitioner,5.0,100.0,85.0,2.760257341492381
1689854796,Nurse Practitioner,5.0,253.0,251.0,2.760257341492381
1629652342,Nurse Practitioner,5.0,120.0,106.0,2.760257341492381
1629630702,Nurse Practitioner,5.0,62.0,21.0,2.760257341492381
1629585260,Nurse Practitioner,5.0,74.0,35.0,2.760257341492381
1629553151,Nurse Practitioner,5.0,155.0,103.0,2.760257341492381
1629531686,Nurse Practitioner,5.0,77.0,49.0,2.760257341492381
1629468400,Nurse Practitioner,5.0,82.0,60.0,2.760257341492381
1629303912,Nurse Practitioner,5.0,80.0,42.0,2.760257341492381
1689866998,Nurse Practitioner,5.0,140.0,109.0,2.760257341492381
1629295480,Nurse Practitioner,5.0,51.0,36.0,2.760257341492381
1619486180,Nurse Practitioner,5.0,94.0,81.0,2.760257341492381
1629163233,Nurse Practitioner,5.0,228.0,40.0,2.760257341492381
1629117064,Nurse Practitioner,5.0,141.0,11.0,2.760257341492381
1619499274,Nurse Practitioner,5.0,104.0,83.0,2.760257341492381
1619125689,Nurse Practitioner,5.0,55.0,42.0,2.760257341492381
1194205823,Nurse Practitioner,5.0,90.0,89.0,2.760257341492381
1205229135,Nurse Practitioner,5.0,94.0,45.0,2.760257341492381
1699212779,Nurse Practitioner,5.0,280.0,276.0,2.760257341492381
1609117555,Nurse Practitioner,5.0,106.0,100.0,2.760257341492381
1699217034,Nurse Practitioner,5.0,94.0,46.0,2.760257341492381
1598956856,Nurse Practitioner,5.0,114.0,92.0,2.760257341492381
1598288490,Nurse Practitioner,5.0,63.0,27.0,2.760257341492381
1598216426,Nurse Practitioner,5.0,172.0,144.0,2.760257341492381
1598195372,Nurse Practitioner,5.0,117.0,117.0,2.760257341492381
1205218302,Nurse Practitioner,5.0,192.0,128.0,2.760257341492381
1598134553,Nurse Practitioner,5.0,218.0,118.0,2.760257341492381
1609164243,Nurse Practitioner,5.0,383.0,227.0,2.760257341492381
1699217851,Nurse Practitioner,5.0,268.0,50.0,2.760257341492381
1598058844,Nurse Practitioner,5.0,160.0,152.0,2.760257341492381
1699229591,Nurse Practitioner,5.0,294.0,195.0,2.760257341492381
1205231081,Nurse Practitioner,5.0,73.0,33.0,2.760257341492381
1588986319,Nurse Practitioner,5.0,121.0,71.0,2.760257341492381
1588952972,Nurse Practitioner,5.0,353.0,139.0,2.760257341492381
1699269019,Nurse Practitioner,5.0,258.0,204.0,2.760257341492381
1588936421,Nurse Practitioner,5.0,139.0,139.0,2.760257341492381
1609154756,Nurse Practitioner,5.0,74.0,45.0,2.760257341492381
1699189977,Nurse Practitioner,5.0,65.0,28.0,2.760257341492381
1689960668,Nurse Practitioner,5.0,74.0,74.0,2.760257341492381
1609906361,Nurse Practitioner,5.0,95.0,55.0,2.760257341492381
1619283132,Nurse Practitioner,5.0,94.0,57.0,2.760257341492381
1619129764,Nurse Practitioner,5.0,64.0,38.0,2.760257341492381
1699134270,Nurse Practitioner,5.0,232.0,226.0,2.760257341492381
1184221780,Nurse Practitioner,5.0,70.0,61.0,2.760257341492381
1194275560,Nurse Practitioner,5.0,87.0,57.0,2.760257341492381
1194279901,Nurse Practitioner,5.0,107.0,67.0,2.760257341492381
1194308718,Nurse Practitioner,5.0,77.0,33.0,2.760257341492381
1194471292,Nurse Practitioner,5.0,66.0,22.0,2.760257341492381
1609572049,Nurse Practitioner,5.0,111.0,107.0,2.760257341492381
1609203322,Nurse Practitioner,5.0,68.0,48.0,2.760257341492381
1609467828,Nurse Practitioner,5.0,500.0,165.0,2.760257341492381
1609363084,Nurse Practitioner,5.0,52.0,49.0,2.760257341492381
1609350768,Nurse Practitioner,5.0,112.0,98.0,2.760257341492381
1609344977,Nurse Practitioner,5.0,173.0,36.0,2.760257341492381
1609331834,Nurse Practitioner,5.0,84.0,26.0,2.760257341492381
1609326123,Nurse Practitioner,5.0,108.0,50.0,2.760257341492381
1609314020,Nurse Practitioner,5.0,137.0,132.0,2.760257341492381
1194827139,Nurse Practitioner,5.0,77.0,14.0,2.760257341492381
1184340846,Nurse Practitioner,5.0,108.0,100.0,2.760257341492381
1174963565,Nurse Practitioner,5.0,65.0,56.0,2.760257341492381
1184090177,Nurse Practitioner,5.0,257.0,48.0,2.760257341492381
1669452835,Nurse Practitioner,5.0,172.0,23.0,2.760257341492381
1669136610,Nurse Practitioner,5.0,74.0,18.0,2.760257341492381
1669049441,Nurse Practitioner,5.0,51.0,44.0,2.760257341492381
1669033841,Nurse Practitioner,5.0,153.0,152.0,2.760257341492381
1669021424,Nurse Practitioner,5.0,196.0,104.0,2.760257341492381
1164864203,Nurse Practitioner,5.0,101.0,61.0,2.760257341492381
1659911329,Nurse Practitioner,5.0,92.0,59.0,2.760257341492381
1659902138,Nurse Practitioner,5.0,64.0,44.0,2.760257341492381
1659887024,Nurse Practitioner,5.0,92.0,39.0,2.760257341492381
1659850469,Nurse Practitioner,5.0,69.0,54.0,2.760257341492381
1659672384,Nurse Practitioner,5.0,166.0,159.0,2.760257341492381
1659648061,Nurse Practitioner,5.0,120.0,74.0,2.760257341492381
1659635738,Nurse Practitioner,5.0,119.0,110.0,2.760257341492381
1689035446,Nurse Practitioner,5.0,90.0,60.0,2.760257341492381
1164953675,Nurse Practitioner,5.0,67.0,12.0,2.760257341492381
1689137952,Nurse Practitioner,5.0,69.0,29.0,2.760257341492381
1689155343,Nurse Practitioner,5.0,101.0,26.0,2.760257341492381
1164978276,Nurse Practitioner,5.0,76.0,62.0,2.760257341492381
1164806949,Nurse Practitioner,5.0,60.0,60.0,2.760257341492381
1164752655,Nurse Practitioner,5.0,84.0,82.0,2.760257341492381
1639435373,Nurse Practitioner,5.0,52.0,44.0,2.760257341492381
1164733200,Nurse Practitioner,5.0,113.0,77.0,2.760257341492381
1164174058,Nurse Practitioner,5.0,137.0,109.0,2.760257341492381
1164441580,Nurse Practitioner,5.0,80.0,21.0,2.760257341492381
1154905016,Nurse Practitioner,5.0,93.0,50.0,2.760257341492381
1679180921,Nurse Practitioner,5.0,513.0,451.0,2.760257341492381
1154789170,Nurse Practitioner,5.0,102.0,49.0,2.760257341492381
1679118483,Nurse Practitioner,5.0,54.0,35.0,2.760257341492381
1679815088,Nurse Practitioner,5.0,260.0,202.0,2.760257341492381
1679112106,Nurse Practitioner,5.0,56.0,43.0,2.760257341492381
1669965083,Nurse Practitioner,5.0,66.0,35.0,2.760257341492381
1154693133,Nurse Practitioner,5.0,180.0,73.0,2.760257341492381
1679854236,Nurse Practitioner,5.0,97.0,56.0,2.760257341492381
1669921813,Nurse Practitioner,5.0,75.0,73.0,2.760257341492381
1669817649,Nurse Practitioner,5.0,57.0,25.0,2.760257341492381
1669751079,Nurse Practitioner,5.0,149.0,115.0,2.760257341492381
1669720165,Nurse Practitioner,5.0,187.0,48.0,2.760257341492381
1164633293,Nurse Practitioner,5.0,75.0,38.0,2.760257341492381
1326514845,Nurse Practitioner,5.0,278.0,86.0,2.760257341492381
1164993473,Nurse Practitioner,5.0,139.0,95.0,2.760257341492381
1174079917,Nurse Practitioner,5.0,52.0,34.0,2.760257341492381
1174138523,Nurse Practitioner,5.0,224.0,42.0,2.760257341492381
1174141535,Nurse Practitioner,5.0,151.0,89.0,2.760257341492381
1174290464,Nurse Practitioner,5.0,233.0,123.0,2.760257341492381
1649656372,Nurse Practitioner,5.0,94.0,50.0,2.760257341492381
1649534736,Nurse Practitioner,5.0,62.0,37.0,2.760257341492381
1649376385,Nurse Practitioner,5.0,143.0,39.0,2.760257341492381
1699287995,Nurse Practitioner,5.0,95.0,81.0,2.760257341492381
1174788145,Nurse Practitioner,5.0,88.0,17.0,2.760257341492381
1174800205,Nurse Practitioner,5.0,130.0,81.0,2.760257341492381
1174864045,Nurse Practitioner,5.0,55.0,49.0,2.760257341492381
1649247826,Nurse Practitioner,5.0,69.0,65.0,2.760257341492381
1639805161,Nurse Practitioner,5.0,100.0,82.0,2.760257341492381
1639798119,Nurse Practitioner,5.0,135.0,135.0,2.760257341492381
1639702616,Nurse Practitioner,5.0,162.0,19.0,2.760257341492381
1174950331,Nurse Practitioner,5.0,140.0,75.0,2.760257341492381
1164157368,Nurse Practitioner,5.0,296.0,121.0,2.760257341492381
1184049660,Nurse Practitioner,5.0,50.0,43.0,2.760257341492381
1639627839,Nurse Practitioner,5.0,110.0,110.0,2.760257341492381
1639552326,Nurse Practitioner,5.0,100.0,46.0,2.760257341492381
1649700287,Nurse Practitioner,5.0,106.0,106.0,2.760257341492381
1649723198,Nurse Practitioner,5.0,131.0,131.0,2.760257341492381
1649770652,Nurse Practitioner,5.0,105.0,53.0,2.760257341492381
1659089852,Nurse Practitioner,5.0,170.0,150.0,2.760257341492381
1174169841,Nurse Practitioner,5.0,342.0,76.0,2.760257341492381
1689174658,Nurse Practitioner,5.0,51.0,50.0,2.760257341492381
1174207369,Nurse Practitioner,5.0,83.0,46.0,2.760257341492381
1689196461,Nurse Practitioner,5.0,50.0,31.0,2.760257341492381
1174234769,Nurse Practitioner,5.0,173.0,86.0,2.760257341492381
1659320240,Nurse Practitioner,5.0,301.0,197.0,2.760257341492381
1689310187,Nurse Practitioner,5.0,56.0,46.0,2.760257341492381
1659037406,Nurse Practitioner,5.0,141.0,93.0,2.760257341492381
1649810169,Nurse Practitioner,5.0,55.0,28.0,2.760257341492381
1689329674,Nurse Practitioner,5.0,106.0,31.0,2.760257341492381
1154467975,Nurse Practitioner,5.0,900.0,350.0,2.760257341492381
1659035475,Nurse Practitioner,5.0,95.0,37.0,2.760257341492381
1649925256,Nurse Practitioner,5.0,72.0,28.0,2.760257341492381
1649868944,Nurse Practitioner,5.0,59.0,13.0,2.760257341492381
1649814443,Nurse Practitioner,5.0,77.0,22.0,2.760257341492381
1649814187,Nurse Practitioner,5.0,370.0,330.0,2.760257341492381
1174609606,Nurse Practitioner,5.0,66.0,65.0,2.760257341492381
1326510884,Nurse Practitioner,5.0,321.0,209.0,2.760257341492381
1699328534,Nurse Practitioner,5.0,127.0,14.0,2.760257341492381
1053640615,Nurse Practitioner,5.0,57.0,43.0,2.760257341492381
1043852023,Nurse Practitioner,5.0,128.0,12.0,2.760257341492381
1902356405,Nurse Practitioner,5.0,55.0,48.0,2.760257341492381
1043872765,Nurse Practitioner,5.0,54.0,20.0,2.760257341492381
1902287881,Nurse Practitioner,5.0,65.0,32.0,2.760257341492381
1902278195,Nurse Practitioner,5.0,63.0,22.0,2.760257341492381
1902202419,Nurse Practitioner,5.0,213.0,73.0,2.760257341492381
1902133390,Nurse Practitioner,5.0,50.0,50.0,2.760257341492381
1891808192,Nurse Practitioner,5.0,95.0,95.0,2.760257341492381
1053541185,Nurse Practitioner,5.0,102.0,52.0,2.760257341492381
1891361093,Nurse Practitioner,5.0,256.0,195.0,2.760257341492381
1902441827,Nurse Practitioner,5.0,109.0,23.0,2.760257341492381
1891346987,Nurse Practitioner,5.0,149.0,77.0,2.760257341492381
1891314001,Nurse Practitioner,5.0,81.0,80.0,2.760257341492381
1891275236,Nurse Practitioner,5.0,115.0,109.0,2.760257341492381
1053719492,Nurse Practitioner,5.0,160.0,141.0,2.760257341492381
1891127395,Nurse Practitioner,5.0,63.0,44.0,2.760257341492381
1053734723,Nurse Practitioner,5.0,58.0,27.0,2.760257341492381
1891043402,Nurse Practitioner,5.0,57.0,54.0,2.760257341492381
1881977718,Nurse Practitioner,5.0,71.0,38.0,2.760257341492381
1053780486,Nurse Practitioner,5.0,117.0,68.0,2.760257341492381
1902431505,Nurse Practitioner,5.0,66.0,49.0,2.760257341492381
1902442270,Nurse Practitioner,5.0,135.0,64.0,2.760257341492381
1053860866,Nurse Practitioner,5.0,92.0,27.0,2.760257341492381
1912272667,Nurse Practitioner,5.0,113.0,92.0,2.760257341492381
1922367390,Nurse Practitioner,5.0,132.0,58.0,2.760257341492381
1033767082,Nurse Practitioner,5.0,78.0,77.0,2.760257341492381
1033839675,Nurse Practitioner,5.0,213.0,90.0,2.760257341492381
1922298900,Nurse Practitioner,5.0,71.0,71.0,2.760257341492381
1922240498,Nurse Practitioner,5.0,140.0,83.0,2.760257341492381
1043346901,Nurse Practitioner,5.0,58.0,57.0,2.760257341492381
1912457169,Nurse Practitioner,5.0,99.0,48.0,2.760257341492381
1912383944,Nurse Practitioner,5.0,112.0,100.0,2.760257341492381
1912302829,Nurse Practitioner,5.0,83.0,28.0,2.760257341492381
1043535800,Nurse Practitioner,5.0,98.0,51.0,2.760257341492381
1902453566,Nurse Practitioner,5.0,86.0,51.0,2.760257341492381
1912250952,Nurse Practitioner,5.0,76.0,19.0,2.760257341492381
1912193129,Nurse Practitioner,5.0,63.0,63.0,2.760257341492381
1912042706,Nurse Practitioner,5.0,216.0,44.0,2.760257341492381
1912011347,Nurse Practitioner,5.0,116.0,94.0,2.760257341492381
1902949670,Nurse Practitioner,5.0,64.0,37.0,2.760257341492381
1902912389,Nurse Practitioner,5.0,75.0,67.0,2.760257341492381
1043713530,Nurse Practitioner,5.0,87.0,87.0,2.760257341492381
1902861586,Nurse Practitioner,5.0,73.0,37.0,2.760257341492381
1902857790,Nurse Practitioner,5.0,109.0,12.0,2.760257341492381
1053854638,Nurse Practitioner,5.0,95.0,22.0,2.760257341492381
1053877753,Nurse Practitioner,5.0,82.0,28.0,2.760257341492381
1922522929,Nurse Practitioner,5.0,179.0,56.0,2.760257341492381
1073244596,Nurse Practitioner,5.0,362.0,253.0,2.760257341492381
1063991180,Nurse Practitioner,5.0,153.0,153.0,2.760257341492381
1861411324,Nurse Practitioner,5.0,205.0,79.0,2.760257341492381
1073167870,Nurse Practitioner,5.0,51.0,25.0,2.760257341492381
1861049348,Nurse Practitioner,5.0,104.0,89.0,2.760257341492381
1851967525,Nurse Practitioner,5.0,67.0,11.0,2.760257341492381
1851937643,Nurse Practitioner,5.0,68.0,24.0,2.760257341492381
1851922322,Nurse Practitioner,5.0,150.0,20.0,2.760257341492381
1851871685,Nurse Practitioner,5.0,53.0,45.0,2.760257341492381
1851811244,Nurse Practitioner,5.0,50.0,36.0,2.760257341492381
1073273983,Nurse Practitioner,5.0,114.0,102.0,2.760257341492381
1063972776,Nurse Practitioner,5.0,241.0,73.0,2.760257341492381
1073282034,Nurse Practitioner,5.0,99.0,71.0,2.760257341492381
1851693154,Nurse Practitioner,5.0,224.0,120.0,2.760257341492381
1073282786,Nurse Practitioner,5.0,82.0,25.0,2.760257341492381
1073572004,Nurse Practitioner,5.0,130.0,95.0,2.760257341492381
1851475347,Nurse Practitioner,5.0,51.0,40.0,2.760257341492381
1851469191,Nurse Practitioner,5.0,55.0,35.0,2.760257341492381
1851398747,Nurse Practitioner,5.0,144.0,53.0,2.760257341492381
1851390207,Nurse Practitioner,5.0,58.0,51.0,2.760257341492381
1851061196,Nurse Practitioner,5.0,61.0,49.0,2.760257341492381
1063979656,Nurse Practitioner,5.0,62.0,55.0,2.760257341492381
1063936219,Nurse Practitioner,5.0,87.0,70.0,2.760257341492381
1053986596,Nurse Practitioner,5.0,71.0,48.0,2.760257341492381
1063063766,Nurse Practitioner,5.0,56.0,52.0,2.760257341492381
1881332781,Nurse Practitioner,5.0,64.0,15.0,2.760257341492381
1881170611,Nurse Practitioner,5.0,67.0,46.0,2.760257341492381
1881129369,Nurse Practitioner,5.0,80.0,79.0,2.760257341492381
1063034528,Nurse Practitioner,5.0,150.0,73.0,2.760257341492381
1881088367,Nurse Practitioner,5.0,120.0,116.0,2.760257341492381
1881057313,Nurse Practitioner,5.0,226.0,187.0,2.760257341492381
1881046548,Nurse Practitioner,5.0,268.0,200.0,2.760257341492381
1871999623,Nurse Practitioner,5.0,62.0,46.0,2.760257341492381
1871973446,Nurse Practitioner,5.0,176.0,94.0,2.760257341492381
1063080125,Nurse Practitioner,5.0,216.0,159.0,2.760257341492381
1063929248,Nurse Practitioner,5.0,114.0,64.0,2.760257341492381
1871837443,Nurse Practitioner,5.0,86.0,40.0,2.760257341492381
1063506889,Nurse Practitioner,5.0,390.0,170.0,2.760257341492381
1871188417,Nurse Practitioner,5.0,209.0,103.0,2.760257341492381
1063679173,Nurse Practitioner,5.0,78.0,22.0,2.760257341492381
1871137646,Nurse Practitioner,5.0,255.0,174.0,2.760257341492381
1871022897,Nurse Practitioner,5.0,200.0,20.0,2.760257341492381
1861818247,Nurse Practitioner,5.0,111.0,73.0,2.760257341492381
1861768970,Nurse Practitioner,5.0,588.0,271.0,2.760257341492381
1861673675,Nurse Practitioner,5.0,87.0,40.0,2.760257341492381
1922453117,Nurse Practitioner,5.0,250.0,67.0,2.760257341492381
1922569904,Nurse Practitioner,5.0,328.0,167.0,2.760257341492381
1699341446,Nurse Practitioner,5.0,280.0,146.0,2.760257341492381
1013421304,Nurse Practitioner,5.0,947.0,301.0,2.760257341492381
1972782282,Nurse Practitioner,5.0,98.0,38.0,2.760257341492381
1013105634,Nurse Practitioner,5.0,324.0,159.0,2.760257341492381
1972758456,Nurse Practitioner,5.0,396.0,220.0,2.760257341492381
1972590800,Nurse Practitioner,5.0,77.0,19.0,2.760257341492381
1013188416,Nurse Practitioner,5.0,77.0,28.0,2.760257341492381
1013322031,Nurse Practitioner,5.0,64.0,25.0,2.760257341492381
1972104271,Nurse Practitioner,5.0,68.0,65.0,2.760257341492381
1962909325,Nurse Practitioner,5.0,135.0,30.0,2.760257341492381
1013414820,Nurse Practitioner,5.0,116.0,109.0,2.760257341492381
1013552587,Nurse Practitioner,5.0,77.0,18.0,2.760257341492381
1972886828,Nurse Practitioner,5.0,463.0,282.0,2.760257341492381
1962747667,Nurse Practitioner,5.0,560.0,258.0,2.760257341492381
1013562784,Nurse Practitioner,5.0,81.0,81.0,2.760257341492381
1962700252,Nurse Practitioner,5.0,74.0,58.0,2.760257341492381
1962646638,Nurse Practitioner,5.0,184.0,163.0,2.760257341492381
1962603316,Nurse Practitioner,5.0,146.0,102.0,2.760257341492381
1013942572,Nurse Practitioner,5.0,75.0,65.0,2.760257341492381
1962430397,Nurse Practitioner,5.0,214.0,199.0,2.760257341492381
1962141564,Nurse Practitioner,5.0,156.0,139.0,2.760257341492381
1962126722,Nurse Practitioner,5.0,294.0,105.0,2.760257341492381
1972845360,Nurse Practitioner,5.0,153.0,145.0,2.760257341492381
1972958056,Nurse Practitioner,5.0,64.0,40.0,2.760257341492381
1962051078,Nurse Practitioner,5.0,152.0,36.0,2.760257341492381
1982816443,Nurse Practitioner,5.0,77.0,69.0,2.760257341492381
1003129925,Nurse Practitioner,5.0,149.0,69.0,2.760257341492381
1992476253,Nurse Practitioner,5.0,82.0,61.0,2.760257341492381
1992350581,Nurse Practitioner,5.0,100.0,98.0,2.760257341492381
1992243836,Nurse Practitioner,5.0,152.0,70.0,2.760257341492381
1003215997,Nurse Practitioner,5.0,132.0,69.0,2.760257341492381
1992113799,Nurse Practitioner,5.0,57.0,57.0,2.760257341492381
1003242314,Nurse Practitioner,5.0,139.0,16.0,2.760257341492381
1992057509,Nurse Practitioner,5.0,62.0,62.0,2.760257341492381
1982919866,Nurse Practitioner,5.0,52.0,31.0,2.760257341492381
1982790085,Nurse Practitioner,5.0,217.0,169.0,2.760257341492381
1982004735,Nurse Practitioner,5.0,98.0,97.0,2.760257341492381
1003403940,Nurse Practitioner,5.0,313.0,218.0,2.760257341492381
1003569591,Nurse Practitioner,5.0,74.0,22.0,2.760257341492381
1003829987,Nurse Practitioner,5.0,98.0,82.0,2.760257341492381
1982666079,Nurse Practitioner,5.0,136.0,136.0,2.760257341492381
1982180154,Nurse Practitioner,5.0,270.0,153.0,2.760257341492381
1982175501,Nurse Practitioner,5.0,56.0,27.0,2.760257341492381
1982106084,Nurse Practitioner,5.0,63.0,60.0,2.760257341492381
1982081899,Nurse Practitioner,5.0,74.0,30.0,2.760257341492381
